State1,County1,State2,County2,State3,County3,Returns,Exemptions,Income
36,5,17,031,Il,Cook,43,67,
36,5,06,073,Ca,San Diego,42,78,
36,5,42,101,Pa,Philadelphia,41,86,
36,5,36,079,NY,Putnam,40,67,
36,5,12,099,Fl,Palm Beach,39,63,
36,5,34,039,NJ,Union,39,78,
36,5,12,095,Fl,Orange,39,76,
36,5,37,133,NC,Onslow,36,72,
36,5,34,025,NJ,Monmouth,35,62,
36,5,25,017,Ma,Middlesex,33,47,
36,5,25,009,Ma,Essex,32,58,
36,5,12,057,Fl,Hillsborough,32,56,
36,5,24,031,Md,Montgomery,30,53,
36,5,09,009,Ct,New Haven,29,43,
36,5,09,003,Ct,Hartford,28,54,
36,5,44,007,RI,Providence,25,46,
36,5,36,029,NY,Erie,24,34,
36,5,34,027,NJ,Morris,24,31,
36,5,11,001,DC,"Wash.,D.C.",22,38,
36,5,34,021,NJ,Mercer,22,36,
36,5,36,055,NY,Monroe,21,28,
36,5,24,033,Md,Prince George's,20,40,
36,5,36,105,NY,Sullivan,19,28,
36,5,51,710,Va,Norfolk city,19,41,
36,5,48,201,Tx,Harris,19,42,
36,5,36,111,NY,Ulster,18,24,
36,5,25,027,Ma,Worcester,18,27,
36,5,36,001,NY,Albany,18,23,
36,5,13,089,Ga,De Kalb,17,33,
36,5,24,510,Md,Baltimore city,17,26,
36,5,51,059,Va,Fairfax,16,27,
36,5,45,019,SC,Charleston,16,23,
36,5,06,059,Ca,Orange,15,24,
36,5,39,035,Oh,Cuyahoga,15,31,
36,5,34,005,NJ,Burlington,14,25,
36,5,48,113,Tx,Dallas,13,25,
36,5,15,003,Hi,Honolulu,13,24,
36,5,37,051,NC,Cumberland,13,25,
36,5,06,001,Ca,Alameda,13,15,
36,5,06,075,Ca,San Francisco,13,23,
36,5,36,045,NY,Jefferson,12,22,
36,5,36,067,NY,Onondaga,12,19,
36,5,42,091,Pa,Montgomery,12,18,
36,5,51,760,Va,Richmond city,12,23,
36,5,34,029,NJ,Ocean,12,18,
36,5,26,163,Mi,Wayne,11,13,
36,5,34,035,NJ,Somerset,11,23,
36,5,34,001,NJ,Atlantic,11,20,
36,5,13,121,Ga,Fulton,10,16,
36,5,32,003,Nv,Clark,10,13,
36,5,51,810,Va,Virginia Beach city,10,17,
36,5,48,029,Tx,Bexar,10,19,
36,5,22,071,La,Orleans,10,19,
36,5,25,021,Ma,Norfolk,10,16,
36,5,53,053,Wa,Pierce,10,19,
36,5,34,007,NJ,Camden,10,18,
36,5,,,XX,Same State,70,104,
36,5,,,XX,Region 1: Northeast,162,275,
36,5,,,XX,Region 2: Midwest,125,212,
36,5,,,XX,Region 3: South,511,977,
36,5,,,XX,Region 4: West,121,208,
36,5,,,XX,Foreign,14,30,
36,5,36,005 ,XX,County Non-Migrants,329223,680165,
36,7,,,NY,Broome Total Migration F,3242,6137,
36,7,36,107,NY,Tioga,404,782,
36,7,36,017,NY,Chenango,163,341,
36,7,42,115,Pa,Susquehanna,150,282,
36,7,36,067,NY,Onondaga,87,152,
36,7,57,001,FR,Foreign / Overseas,75,140,
36,7,36,025,NY,Delaware,66,117,
36,7,36,055,NY,Monroe,65,97,
36,7,36,023,NY,Cortland,55,98,
36,7,36,015,NY,Chemung,51,97,
36,7,36,111,NY,Ulster,46,111,
36,7,36,109,NY,Tompkins,44,70,
36,7,36,061,NY,New York,41,65,
36,7,36,027,NY,Dutchess,39,77,
36,7,36,103,NY,Suffolk,39,71,
36,7,36,081,NY,Queens,38,56,
36,7,36,029,NY,Erie,35,59,
36,7,36,101,NY,Steuben,35,59,
36,7,36,077,NY,Otsego,32,56,
36,7,36,047,NY,Kings,32,52,
36,7,36,065,NY,Oneida,30,51,
36,7,36,059,NY,Nassau,29,48,
36,7,36,071,NY,Orange,29,72,
36,7,42,015,Pa,Bradford,29,64,
36,7,42,069,Pa,Lackawanna,27,44,
36,7,36,119,NY,Westchester,24,41,
36,7,06,037,Ca,Los Angeles,23,40,
36,7,48,201,Tx,Harris,23,60,
36,7,36,091,NY,Saratoga,20,34,
36,7,36,001,NY,Albany,20,45,
36,7,25,017,Ma,Middlesex,19,33,
36,7,25,025,Ma,Suffolk,19,24,
36,7,09,001,Ct,Fairfield,17,23,
36,7,36,075,NY,Oswego,17,34,
36,7,09,009,Ct,New Haven,15,30,
36,7,36,011,NY,Cayuga,15,25,
36,7,12,103,Fl,Pinellas,15,33,
36,7,34,023,NJ,Middlesex,15,26,
36,7,36,087,NY,Rockland,14,22,
36,7,12,057,Fl,Hillsborough,14,20,
36,7,42,003,Pa,Allegheny,14,17,
36,7,06,085,Ca,Santa Clara,14,37,
36,7,06,073,Ca,San Diego,13,20,
36,7,25,027,Ma,Worcester,13,31,
36,7,36,105,NY,Sullivan,13,23,
36,7,36,063,NY,Niagara,13,24,
36,7,34,003,NJ,Bergen,13,18,
36,7,12,011,Fl,Broward,12,19,
36,7,12,099,Fl,Palm Beach,12,19,
36,7,36,093,NY,Schenectady,12,17,
36,7,37,119,NC,Mecklenburg,12,24,
36,7,51,810,Va,Virginia Beach city,11,26,
36,7,36,069,NY,Ontario,11,17,
36,7,42,017,Pa,Bucks,11,16,
36,7,51,059,Va,Fairfax,11,22,
36,7,42,101,Pa,Philadelphia,11,24,
36,7,36,089,NY,St. Lawrence,11,19,
36,7,36,009,NY,Cattaraugus,10,11,
36,7,36,083,NY,Rensselaer,10,13,
36,7,,,XX,Same State,127,248,
36,7,,,XX,Region 1: Northeast,305,559,
36,7,,,XX,Region 2: Midwest,153,316,
36,7,,,XX,Region 3: South,372,779,
36,7,,,XX,Region 4: West,147,287,
36,7,36,007 ,XX,County Non-Migrants,76557,166895,
36,9,,,NY,Cattaraugus Total Migrat,1550,3216,
36,9,36,029,NY,Erie,437,918,
36,9,36,013,NY,Chautauqua,167,328,
36,9,36,003,NY,Allegany,113,250,
36,9,36,121,NY,Wyoming,89,194,
36,9,42,083,Pa,McKean,68,144,
36,9,57,001,FR,Foreign / Overseas,35,64,
36,9,36,063,NY,Niagara,33,65,
36,9,36,055,NY,Monroe,31,48,
36,9,12,099,Fl,Palm Beach,13,25,
36,9,06,073,Ca,San Diego,12,23,
36,9,12,103,Fl,Pinellas,12,15,
36,9,36,101,NY,Steuben,11,18,
36,9,42,123,Pa,Warren,11,30,
36,9,04,013,Az,Maricopa,10,19,
36,9,,,XX,Same State,107,212,
36,9,,,XX,Region 1: Northeast,118,264,
36,9,,,XX,Region 2: Midwest,60,139,
36,9,,,XX,Region 3: South,174,365,
36,9,,,XX,Region 4: West,49,95,
36,9,36,009 ,XX,County Non-Migrants,27400,64372,
36,11,,,NY,Cayuga Total Migration F,1364,2654,
36,11,36,067,NY,Onondaga,381,725,
36,11,36,075,NY,Oswego,98,212,
36,11,36,109,NY,Tompkins,83,167,
36,11,36,117,NY,Wayne,66,138,
36,11,36,023,NY,Cortland,55,114,
36,11,36,099,NY,Seneca,37,59,
36,11,36,055,NY,Monroe,31,60,
36,11,57,001,FR,Foreign / Overseas,24,48,
36,11,36,069,NY,Ontario,20,34,
36,11,36,029,NY,Erie,19,32,
36,11,36,065,NY,Oneida,18,33,
36,11,36,007,NY,Broome,16,33,
36,11,36,015,NY,Chemung,14,29,
36,11,36,053,NY,Madison,12,23,
36,11,,,XX,Same State,141,262,
36,11,,,XX,Region 1: Northeast,102,198,
36,11,,,XX,Region 2: Midwest,31,71,
36,11,,,XX,Region 3: South,163,319,
36,11,,,XX,Region 4: West,53,97,
36,11,36,011 ,XX,County Non-Migrants,27281,62412,
36,13,,,NY,Chautauqua Total Migrati,1831,3695,
36,13,36,029,NY,Erie,376,783,
36,13,36,009,NY,Cattaraugus,168,341,
36,13,42,049,Pa,Erie,98,204,
36,13,42,123,Pa,Warren,59,125,
36,13,57,001,FR,Foreign / Overseas,41,74,
36,13,36,055,NY,Monroe,39,66,
36,13,42,003,Pa,Allegheny,22,35,
36,13,36,063,NY,Niagara,19,42,
36,13,36,067,NY,Onondaga,16,34,
36,13,12,099,Fl,Palm Beach,15,21,
36,13,42,083,Pa,McKean,14,29,
36,13,06,073,Ca,San Diego,13,25,
36,13,12,103,Fl,Pinellas,13,13,
36,13,12,095,Fl,Orange,12,15,
36,13,12,101,Fl,Pasco,11,16,
36,13,04,013,Az,Maricopa,10,24,
36,13,12,011,Fl,Broward,10,15,
36,13,,,XX,Same State,181,349,
36,13,,,XX,Region 1: Northeast,175,357,
36,13,,,XX,Region 2: Midwest,130,285,
36,13,,,XX,Region 3: South,310,649,
36,13,,,XX,Region 4: West,99,193,
36,13,36,013 ,XX,County Non-Migrants,48228,109980,
36,15,,,NY,Chemung Total Migration,1475,2979,
36,15,36,101,NY,Steuben,217,398,
36,15,42,015,Pa,Bradford,98,193,
36,15,36,097,NY,Schuyler,79,129,
36,15,36,107,NY,Tioga,72,161,
36,15,42,117,Pa,Tioga,56,115,
36,15,36,055,NY,Monroe,41,79,
36,15,57,001,FR,Foreign / Overseas,36,63,
36,15,36,109,NY,Tompkins,35,84,
36,15,36,007,NY,Broome,26,62,
36,15,36,067,NY,Onondaga,26,58,
36,15,36,029,NY,Erie,25,42,
36,15,36,103,NY,Suffolk,14,27,
36,15,36,065,NY,Oneida,13,27,
36,15,36,069,NY,Ontario,12,21,
36,15,06,037,Ca,Los Angeles,11,15,
36,15,36,011,NY,Cayuga,10,23,
36,15,36,051,NY,Livingston,10,22,
36,15,12,103,Fl,Pinellas,10,22,
36,15,12,011,Fl,Broward,10,12,
36,15,,,XX,Same State,155,326,
36,15,,,XX,Region 1: Northeast,159,320,
36,15,,,XX,Region 2: Midwest,70,152,
36,15,,,XX,Region 3: South,230,484,
36,15,,,XX,Region 4: West,60,144,
36,15,36,015 ,XX,County Non-Migrants,32271,72954,
36,17,,,NY,Chenango Total Migration,1068,2254,
36,17,36,007,NY,Broome,166,378,
36,17,36,025,NY,Delaware,97,188,
36,17,36,077,NY,Otsego,94,216,
36,17,36,053,NY,Madison,85,197,
36,17,36,067,NY,Onondaga,32,57,
36,17,36,023,NY,Cortland,30,58,
36,17,36,065,NY,Oneida,24,42,
36,17,36,103,NY,Suffolk,20,42,
36,17,36,081,NY,Queens,18,37,
36,17,57,001,FR,Foreign / Overseas,16,27,
36,17,36,061,NY,New York,11,20,
36,17,12,099,Fl,Palm Beach,11,21,
36,17,36,043,NY,Herkimer,10,27,
36,17,,,XX,Same State,145,308,
36,17,,,XX,Region 1: Northeast,133,281,
36,17,,,XX,Region 2: Midwest,29,76,
36,17,,,XX,Region 3: South,105,200,
36,17,,,XX,Region 4: West,42,79,
36,17,36,017 ,XX,County Non-Migrants,17229,40604,
36,19,,,NY,Clinton Total Migration,1824,3701,
36,19,57,001,FR,Foreign / Overseas,192,538,
36,19,36,031,NY,Essex,141,275,
36,19,36,033,NY,Franklin,76,139,
36,19,36,001,NY,Albany,39,62,
36,19,50,007,Vt,Chittenden,37,60,
36,19,36,089,NY,St. Lawrence,35,55,
36,19,36,027,NY,Dutchess,31,67,
36,19,33,015,NH,Rockingham,30,87,
36,19,36,091,NY,Saratoga,26,42,
36,19,36,045,NY,Jefferson,25,56,
36,19,36,113,NY,Warren,23,41,
36,19,36,103,NY,Suffolk,22,43,
36,19,36,067,NY,Onondaga,18,30,
36,19,04,013,Az,Maricopa,18,33,
36,19,36,093,NY,Schenectady,18,31,
36,19,36,029,NY,Erie,17,32,
36,19,36,083,NY,Rensselaer,17,30,
36,19,36,115,NY,Washington,15,31,
36,19,25,017,Ma,Middlesex,13,17,
36,19,36,063,NY,Niagara,13,22,
36,19,36,119,NY,Westchester,12,15,
36,19,09,003,Ct,Hartford,12,18,
36,19,36,007,NY,Broome,12,27,
36,19,36,053,NY,Madison,12,25,
36,19,36,065,NY,Oneida,12,21,
36,19,36,071,NY,Orange,11,25,
36,19,36,057,NY,Montgomery,11,12,
36,19,36,047,NY,Kings,10,17,
36,19,36,055,NY,Monroe,10,21,
36,19,36,081,NY,Queens,10,21,
36,19,06,067,Ca,Sacramento,10,23,
36,19,50,011,Vt,Franklin,10,17,
36,19,,,XX,Same State,98,158,
36,19,,,XX,Region 1: Northeast,251,493,
36,19,,,XX,Region 2: Midwest,137,293,
36,19,,,XX,Region 3: South,276,556,
36,19,,,XX,Region 4: West,124,268,
36,19,36,019 ,XX,County Non-Migrants,27060,63361,
36,21,,,NY,Columbia Total Migration,1171,2175,
36,21,36,027,NY,Dutchess,143,283,
36,21,36,083,NY,Rensselaer,134,254,
36,21,36,001,NY,Albany,87,144,
36,21,36,061,NY,New York,73,114,
36,21,25,003,Ma,Berkshire,60,98,
36,21,36,039,NY,Greene,40,75,
36,21,36,119,NY,Westchester,35,66,
36,21,36,111,NY,Ulster,32,58,
36,21,36,047,NY,Kings,25,54,
36,21,36,059,NY,Nassau,22,37,
36,21,36,091,NY,Saratoga,20,35,
36,21,36,081,NY,Queens,20,48,
36,21,36,093,NY,Schenectady,18,35,
36,21,57,001,FR,Foreign / Overseas,16,20,
36,21,09,005,Ct,Litchfield,16,22,
36,21,36,103,NY,Suffolk,16,36,
36,21,36,005,NY,Bronx,15,26,
36,21,36,071,NY,Orange,14,36,
36,21,25,017,Ma,Middlesex,10,17,
36,21,,,XX,Same State,84,160,
36,21,,,XX,Region 1: Northeast,112,216,
36,21,,,XX,Region 2: Midwest,21,47,
36,21,,,XX,Region 3: South,110,204,
36,21,,,XX,Region 4: West,48,90,
36,21,36,021 ,XX,County Non-Migrants,21483,46935,
36,23,,,NY,Cortland Total Migration,1039,1962,
36,23,36,109,NY,Tompkins,181,305,
36,23,36,067,NY,Onondaga,128,234,
36,23,36,007,NY,Broome,64,134,
36,23,36,011,NY,Cayuga,52,96,
36,23,36,017,NY,Chenango,39,101,
36,23,36,053,NY,Madison,31,52,
36,23,36,065,NY,Oneida,18,38,
36,23,36,107,NY,Tioga,16,36,
36,23,57,001,FR,Foreign / Overseas,16,23,
36,23,36,055,NY,Monroe,13,19,
36,23,36,075,NY,Oswego,12,24,
36,23,,,XX,Same State,161,296,
36,23,,,XX,Region 1: Northeast,99,173,
36,23,,,XX,Region 2: Midwest,37,74,
36,23,,,XX,Region 3: South,132,280,
36,23,,,XX,Region 4: West,40,77,
36,23,36,023 ,XX,County Non-Migrants,15725,36091,
36,25,,,NY,Delaware Total Migration,1076,2180,
36,25,36,077,NY,Otsego,160,320,
36,25,36,017,NY,Chenango,94,187,
36,25,36,103,NY,Suffolk,59,123,
36,25,36,007,NY,Broome,41,87,
36,25,36,047,NY,Kings,34,75,
36,25,36,081,NY,Queens,32,70,
36,25,36,111,NY,Ulster,31,66,
36,25,36,095,NY,Schoharie,28,56,
36,25,36,059,NY,Nassau,25,41,
36,25,36,061,NY,New York,25,40,
36,25,36,105,NY,Sullivan,23,77,
36,25,36,071,NY,Orange,20,34,
36,25,34,003,NJ,Bergen,18,40,
36,25,36,119,NY,Westchester,17,38,
36,25,36,039,NY,Greene,14,39,
36,25,36,085,NY,Richmond,12,33,
36,25,36,001,NY,Albany,12,18,
36,25,34,031,NJ,Passaic,11,26,
36,25,57,001,FR,Foreign / Overseas,11,20,
36,25,,,XX,Same State,127,239,
36,25,,,XX,Region 1: Northeast,138,277,
36,25,,,XX,Region 2: Midwest,14,26,
36,25,,,XX,Region 3: South,91,175,
36,25,,,XX,Region 4: West,39,73,
36,25,36,025 ,XX,County Non-Migrants,15951,36117,
36,27,,,NY,Dutchess Total Migration,5195,9773,
36,27,36,119,NY,Westchester,730,1609,
36,27,36,111,NY,Ulster,456,809,
36,27,36,079,NY,Putnam,442,914,
36,27,36,071,NY,Orange,252,421,
36,27,36,005,NY,Bronx,207,514,
36,27,36,061,NY,New York,164,296,
36,27,36,081,NY,Queens,124,239,
36,27,09,001,Ct,Fairfield,124,211,
36,27,36,047,NY,Kings,118,230,
36,27,36,021,NY,Columbia,113,245,
36,27,57,001,FR,Foreign / Overseas,75,116,
36,27,36,059,NY,Nassau,58,97,
36,27,36,103,NY,Suffolk,56,117,
36,27,09,005,Ct,Litchfield,54,93,
36,27,36,029,NY,Erie,49,84,
36,27,36,001,NY,Albany,46,72,
36,27,36,087,NY,Rockland,44,85,
36,27,36,007,NY,Broome,38,78,
36,27,36,105,NY,Sullivan,37,62,
36,27,06,037,Ca,Los Angeles,37,70,
36,27,12,011,Fl,Broward,32,60,
36,27,34,003,NJ,Bergen,32,56,
36,27,25,017,Ma,Middlesex,29,45,
36,27,36,067,NY,Onondaga,24,42,
36,27,50,007,Vt,Chittenden,24,50,
36,27,36,083,NY,Rensselaer,23,35,
36,27,12,099,Fl,Palm Beach,23,44,
36,27,12,057,Fl,Hillsborough,22,32,
36,27,36,039,NY,Greene,22,36,
36,27,36,091,NY,Saratoga,22,42,
36,27,09,003,Ct,Hartford,22,35,
36,27,36,055,NY,Monroe,21,26,
36,27,06,085,Ca,Santa Clara,21,51,
36,27,09,009,Ct,New Haven,21,35,
36,27,36,089,NY,St. Lawrence,20,30,
36,27,34,023,NJ,Middlesex,20,37,
36,27,36,093,NY,Schenectady,20,28,
36,27,36,065,NY,Oneida,19,26,
36,27,25,025,Ma,Suffolk,19,22,
36,27,34,039,NJ,Union,18,31,
36,27,36,085,NY,Richmond,17,36,
36,27,36,019,NY,Clinton,17,35,
36,27,17,031,Il,Cook,16,31,
36,27,12,103,Fl,Pinellas,16,24,
36,27,34,013,NJ,Essex,16,27,
36,27,04,013,Az,Maricopa,15,25,
36,27,42,101,Pa,Philadelphia,14,20,
36,27,12,025,Fl,Dade,14,20,
36,27,04,019,Az,Pima,13,19,
36,27,13,089,Ga,De Kalb,13,21,
36,27,34,017,NJ,Hudson,13,21,
36,27,44,007,RI,Providence,13,16,
36,27,25,009,Ma,Essex,12,17,
36,27,34,025,NJ,Monmouth,12,26,
36,27,25,021,Ma,Norfolk,12,21,
36,27,36,033,NY,Franklin,12,21,
36,27,09,011,Ct,New London,12,21,
36,27,12,101,Fl,Pasco,11,15,
36,27,08,013,Co,Boulder,11,24,
36,27,25,013,Ma,Hampden,11,17,
36,27,36,113,NY,Warren,11,28,
36,27,48,201,Tx,Harris,11,19,
36,27,48,113,Tx,Dallas,11,17,
36,27,24,033,Md,Prince George's,11,13,
36,27,34,027,NJ,Morris,11,22,
36,27,11,001,DC,"Wash.,D.C.",10,12,
36,27,34,031,NJ,Passaic,10,23,
36,27,27,053,Mn,Hennepin,10,18,
36,27,25,027,Ma,Worcester,10,23,
36,27,33,011,NH,Hillsborough,10,23,
36,27,06,073,Ca,San Diego,10,20,
36,27,21,111,Ky,Jefferson,10,21,
36,27,06,059,Ca,Orange,10,13,
36,27,25,003,Ma,Berkshire,10,15,
36,27,36,109,NY,Tompkins,10,13,
36,27,,,XX,Same State,115,181,
36,27,,,XX,Region 1: Northeast,254,437,
36,27,,,XX,Region 2: Midwest,210,380,
36,27,,,XX,Region 3: South,395,702,
36,27,,,XX,Region 4: West,118,211,
36,27,36,027 ,XX,County Non-Migrants,91334,203281,
36,29,,,NY,Erie Total Migration Flo,9696,17780,
36,29,36,063,NY,Niagara,1560,2954,
36,29,36,055,NY,Monroe,417,665,
36,29,36,009,NY,Cattaraugus,313,585,
36,29,36,013,NY,Chautauqua,300,538,
36,29,57,001,FR,Foreign / Overseas,278,502,
36,29,36,067,NY,Onondaga,199,332,
36,29,36,121,NY,Wyoming,194,347,
36,29,36,037,NY,Genesee,158,280,
36,29,06,037,Ca,Los Angeles,128,237,
36,29,36,103,NY,Suffolk,100,151,
36,29,36,061,NY,New York,97,129,
36,29,12,011,Fl,Broward,90,148,
36,29,36,001,NY,Albany,87,138,
36,29,36,065,NY,Oneida,82,134,
36,29,36,047,NY,Kings,75,130,
36,29,17,031,Il,Cook,74,133,
36,29,04,013,Az,Maricopa,74,131,
36,29,12,099,Fl,Palm Beach,74,116,
36,29,25,017,Ma,Middlesex,73,128,
36,29,36,003,NY,Allegany,73,114,
36,29,39,035,Oh,Cuyahoga,73,144,
36,29,36,059,NY,Nassau,71,109,
36,29,06,073,Ca,San Diego,70,130,
36,29,36,007,NY,Broome,68,128,
36,29,36,081,NY,Queens,66,98,
36,29,12,103,Fl,Pinellas,64,117,
36,29,36,119,NY,Westchester,56,92,
36,29,42,003,Pa,Allegheny,55,101,
36,29,48,201,Tx,Harris,52,92,
36,29,09,001,Ct,Fairfield,50,89,
36,29,42,049,Pa,Erie,50,94,
36,29,12,095,Fl,Orange,46,70,
36,29,36,071,NY,Orange,43,80,
36,29,06,059,Ca,Orange,42,85,
36,29,25,025,Ma,Suffolk,42,57,
36,29,36,091,NY,Saratoga,41,68,
36,29,36,069,NY,Ontario,41,62,
36,29,24,031,Md,Montgomery,41,83,
36,29,36,045,NY,Jefferson,41,82,
36,29,36,027,NY,Dutchess,39,67,
36,29,51,059,Va,Fairfax,39,72,
36,29,12,057,Fl,Hillsborough,39,75,
36,29,36,051,NY,Livingston,39,71,
36,29,12,025,Fl,Dade,37,58,
36,29,10,003,De,New Castle,36,79,
36,29,25,021,Ma,Norfolk,35,68,
36,29,36,005,NY,Bronx,35,55,
36,29,36,101,NY,Steuben,35,64,
36,29,39,049,Oh,Franklin,35,50,
36,29,37,133,NC,Onslow,35,58,
36,29,25,027,Ma,Worcester,35,71,
36,29,48,113,Tx,Dallas,34,62,
36,29,09,003,Ct,Hartford,34,54,
36,29,36,075,NY,Oswego,33,52,
